,gameid,league,year,split,playoffs,date,patch,participantid,side,position,playername,playerid,teamname,gamelength,result,totalgold,ELO,opp_participantid,opp_side,opp_position,opp_playername,opp_playerid,opp_teamname,opp_result,opp_totalgold,opp_ELO,golddiff
25,ESPORTSTMNT01/1041205,LCK,2019,Spring,0,2019-01-16 10:41:54,9.01,6,Red,top,CuVee,oe:player:d3a36b831bf6dfc749f79a1d3a71fad,Gen.G,2255,0,10880.620842572062,1000,1,Blue,top,Nuguri,oe:player:f17b90d1dd0f1814bb1f82f77c2f861,DWG KIA,1,14123.0155210643,1000,-3242.394678492239
26,ESPORTSTMNT01/1041205,LCK,2019,Spring,0,2019-01-16 10:41:54,9.01,7,Red,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Gen.G,2255,0,8628.026607538803,1000,2,Blue,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,DWG KIA,1,10758.492239467849,1000,-2130.465631929046
27,ESPORTSTMNT01/1041205,LCK,2019,Spring,0,2019-01-16 10:41:54,9.01,8,Red,mid,Fly,oe:player:6c1fa8d6ae91f559b9d317477dad3ea,Gen.G,2255,0,9700.044345898004,1000,3,Blue,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,DWG KIA,1,12733.303769401331,1000,-3033.2594235033266
28,ESPORTSTMNT01/1041205,LCK,2019,Spring,0,2019-01-16 10:41:54,9.01,9,Red,bot,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,Gen.G,2255,0,12040.443458980046,1000,4,Blue,bot,Nuclear,oe:player:c49e6d739a7a7356e88aa84503666ee,DWG KIA,1,12641.507760532151,1000,-601.0643015521055
29,ESPORTSTMNT01/1041205,LCK,2019,Spring,0,2019-01-16 10:41:54,9.01,10,Red,sup,Life,oe:player:dea5251e486aed942e1bc06e1d5c116,Gen.G,2255,0,6642.039911308204,1000,5,Blue,sup,Hoit,oe:player:ed4b59fdd87aa318a52777affd42d00,DWG KIA,1,7269.445676274945,1000,-627.4057649667411
30,ESPORTSTMNT01/1041216,LCK,2019,Spring,0,2019-01-16 11:51:23,9.01,1,Blue,top,CuVee,oe:player:d3a36b831bf6dfc749f79a1d3a71fad,Gen.G,1799,0,10199.666481378545,1000,6,Red,top,Nuguri,oe:player:f17b90d1dd0f1814bb1f82f77c2f861,DWG KIA,1,14012.78488048916,1000,-3813.1183991106154
31,ESPORTSTMNT01/1041216,LCK,2019,Spring,0,2019-01-16 11:51:23,9.01,2,Blue,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Gen.G,1799,0,8987.99332962757,1000,7,Red,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,DWG KIA,1,10618.899388549195,1000,-1630.9060589216242
32,ESPORTSTMNT01/1041216,LCK,2019,Spring,0,2019-01-16 11:51:23,9.01,3,Blue,mid,Fly,oe:player:6c1fa8d6ae91f559b9d317477dad3ea,Gen.G,1799,0,11339.299610894941,1000,8,Red,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,DWG KIA,1,11086.158977209561,1000,253.14063368537973
33,ESPORTSTMNT01/1041216,LCK,2019,Spring,0,2019-01-16 11:51:23,9.01,4,Blue,bot,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,Gen.G,1799,0,12115.730961645359,1000,9,Red,bot,Nuclear,oe:player:c49e6d739a7a7356e88aa84503666ee,DWG KIA,1,13655.586436909394,1000,-1539.8554752640357
34,ESPORTSTMNT01/1041216,LCK,2019,Spring,0,2019-01-16 11:51:23,9.01,5,Blue,sup,Life,oe:player:dea5251e486aed942e1bc06e1d5c116,Gen.G,1799,0,8510.728182323513,1000,10,Red,sup,Hoit,oe:player:ed4b59fdd87aa318a52777affd42d00,DWG KIA,1,8522.734852695943,1000,-12.006670372429653
35,ESPORTSTMNT01/1041216,LCK,2019,Spring,0,2019-01-16 11:51:23,9.01,6,Red,top,Nuguri,oe:player:f17b90d1dd0f1814bb1f82f77c2f861,DWG KIA,1799,1,14012.78488048916,1000,1,Blue,top,CuVee,oe:player:d3a36b831bf6dfc749f79a1d3a71fad,Gen.G,0,10199.666481378545,1000,3813.1183991106154
36,ESPORTSTMNT01/1041216,LCK,2019,Spring,0,2019-01-16 11:51:23,9.01,7,Red,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,DWG KIA,1799,1,10618.899388549195,1000,2,Blue,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Gen.G,0,8987.99332962757,1000,1630.9060589216242
37,ESPORTSTMNT01/1041216,LCK,2019,Spring,0,2019-01-16 11:51:23,9.01,8,Red,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,DWG KIA,1799,1,11086.158977209561,1000,3,Blue,mid,Fly,oe:player:6c1fa8d6ae91f559b9d317477dad3ea,Gen.G,0,11339.299610894941,1000,-253.14063368537973
38,ESPORTSTMNT01/1041216,LCK,2019,Spring,0,2019-01-16 11:51:23,9.01,9,Red,bot,Nuclear,oe:player:c49e6d739a7a7356e88aa84503666ee,DWG KIA,1799,1,13655.586436909394,1000,4,Blue,bot,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,Gen.G,0,12115.730961645359,1000,1539.8554752640357
39,ESPORTSTMNT01/1041216,LCK,2019,Spring,0,2019-01-16 11:51:23,9.01,10,Red,sup,Hoit,oe:player:ed4b59fdd87aa318a52777affd42d00,DWG KIA,1799,1,8522.734852695943,1000,5,Blue,sup,Life,oe:player:dea5251e486aed942e1bc06e1d5c116,Gen.G,0,8510.728182323513,1000,12.006670372429653
40,ESPORTSTMNT01/1041447,LCK,2019,Spring,0,2019-01-17 07:29:05,9.01,1,Blue,top,Smeb,oe:player:0906d77d4804d5ba6d0c0a7bcf707da,KT Rolster,2190,1,11247.945205479451,1000,6,Red,top,Thal,oe:player:06f871352444da0cbc5769be21a42fb,Hanwha Life Esports,0,11092.602739726028,1000,155.3424657534233
41,ESPORTSTMNT01/1041447,LCK,2019,Spring,0,2019-01-17 07:29:05,9.01,2,Blue,jng,Score,oe:player:5dd135d1bcfa7f63c3b7f25425c2a4a,KT Rolster,2190,1,11113.972602739726,1000,7,Red,jng,bonO,oe:player:37a18aea52f7509729362a4b97a6ce7,Hanwha Life Esports,0,7500.000000000001,1000,3613.9726027397255
42,ESPORTSTMNT01/1041447,LCK,2019,Spring,0,2019-01-17 07:29:05,9.01,3,Blue,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,KT Rolster,2190,1,12229.315068493152,1000,8,Red,mid,Lava,oe:player:1d18fe2cdd43a72d46421ecfe81b599,Hanwha Life Esports,0,9114.246575342466,1000,3115.0684931506858
43,ESPORTSTMNT01/1041447,LCK,2019,Spring,0,2019-01-17 07:29:05,9.01,4,Blue,bot,Zenit,oe:player:479bf0803cf7122f9d77ebf7bfb7576,KT Rolster,2190,1,14967.123287671233,1000,9,Red,bot,Sangyoon,oe:player:887b308d89aa7ff0f3ff21a1c29f588,Hanwha Life Esports,0,12587.671232876713,1000,2379.4520547945194
44,ESPORTSTMNT01/1041447,LCK,2019,Spring,0,2019-01-17 07:29:05,9.01,5,Blue,sup,SnowFlower,oe:player:b46cf7715e2fe895a9153a650308fff,KT Rolster,2190,1,8944.109589041096,1000,10,Red,sup,Key,oe:player:897356954c2cd3d41b221e3f24f99bb,Hanwha Life Esports,0,9304.931506849316,1000,-360.82191780821995
45,ESPORTSTMNT01/1041447,LCK,2019,Spring,0,2019-01-17 07:29:05,9.01,6,Red,top,Thal,oe:player:06f871352444da0cbc5769be21a42fb,Hanwha Life Esports,2190,0,11092.602739726028,1000,1,Blue,top,Smeb,oe:player:0906d77d4804d5ba6d0c0a7bcf707da,KT Rolster,1,11247.945205479451,1000,-155.3424657534233
46,ESPORTSTMNT01/1041447,LCK,2019,Spring,0,2019-01-17 07:29:05,9.01,7,Red,jng,bonO,oe:player:37a18aea52f7509729362a4b97a6ce7,Hanwha Life Esports,2190,0,7500.000000000001,1000,2,Blue,jng,Score,oe:player:5dd135d1bcfa7f63c3b7f25425c2a4a,KT Rolster,1,11113.972602739726,1000,-3613.9726027397255
47,ESPORTSTMNT01/1041447,LCK,2019,Spring,0,2019-01-17 07:29:05,9.01,8,Red,mid,Lava,oe:player:1d18fe2cdd43a72d46421ecfe81b599,Hanwha Life Esports,2190,0,9114.246575342466,1000,3,Blue,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,KT Rolster,1,12229.315068493152,1000,-3115.0684931506858
48,ESPORTSTMNT01/1041447,LCK,2019,Spring,0,2019-01-17 07:29:05,9.01,9,Red,bot,Sangyoon,oe:player:887b308d89aa7ff0f3ff21a1c29f588,Hanwha Life Esports,2190,0,12587.671232876713,1000,4,Blue,bot,Zenit,oe:player:479bf0803cf7122f9d77ebf7bfb7576,KT Rolster,1,14967.123287671233,1000,-2379.4520547945194
49,ESPORTSTMNT01/1041447,LCK,2019,Spring,0,2019-01-17 07:29:05,9.01,10,Red,sup,Key,oe:player:897356954c2cd3d41b221e3f24f99bb,Hanwha Life Esports,2190,0,9304.931506849316,1000,5,Blue,sup,SnowFlower,oe:player:b46cf7715e2fe895a9153a650308fff,KT Rolster,1,8944.109589041096,1000,360.82191780821995
50,ESPORTSTMNT01/1041495,LCK,2019,Spring,0,2019-01-17 08:50:16,9.01,1,Blue,top,Thal,oe:player:06f871352444da0cbc5769be21a42fb,Hanwha Life Esports,2062,1,12089.330746847721,1000,6,Red,top,Smeb,oe:player:0906d77d4804d5ba6d0c0a7bcf707da,KT Rolster,0,8742.483026188167,1000,3346.8477206595544
51,ESPORTSTMNT01/1041495,LCK,2019,Spring,0,2019-01-17 08:50:16,9.01,2,Blue,jng,bonO,oe:player:37a18aea52f7509729362a4b97a6ce7,Hanwha Life Esports,2062,1,10004.752667313289,1000,7,Red,jng,Score,oe:player:5dd135d1bcfa7f63c3b7f25425c2a4a,KT Rolster,0,6925.897187196896,1000,3078.8554801163928
52,ESPORTSTMNT01/1041495,LCK,2019,Spring,0,2019-01-17 08:50:16,9.01,3,Blue,mid,Lava,oe:player:1d18fe2cdd43a72d46421ecfe81b599,Hanwha Life Esports,2062,1,12707.371483996121,1000,8,Red,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,KT Rolster,0,10267.507274490785,1000,2439.8642095053365
53,ESPORTSTMNT01/1041495,LCK,2019,Spring,0,2019-01-17 08:50:16,9.01,4,Blue,bot,Sangyoon,oe:player:887b308d89aa7ff0f3ff21a1c29f588,Hanwha Life Esports,2062,1,13678.079534432589,1000,9,Red,bot,Zenit,oe:player:479bf0803cf7122f9d77ebf7bfb7576,KT Rolster,0,12323.278370514063,1000,1354.801163918526
54,ESPORTSTMNT01/1041495,LCK,2019,Spring,0,2019-01-17 08:50:16,9.01,5,Blue,sup,Key,oe:player:897356954c2cd3d41b221e3f24f99bb,Hanwha Life Esports,2062,1,10297.187196896217,1000,10,Red,sup,SnowFlower,oe:player:b46cf7715e2fe895a9153a650308fff,KT Rolster,0,6422.211445198836,1000,3874.9757516973805
55,ESPORTSTMNT01/1041495,LCK,2019,Spring,0,2019-01-17 08:50:16,9.01,6,Red,top,Smeb,oe:player:0906d77d4804d5ba6d0c0a7bcf707da,KT Rolster,2062,0,8742.483026188167,1000,1,Blue,top,Thal,oe:player:06f871352444da0cbc5769be21a42fb,Hanwha Life Esports,1,12089.330746847721,1000,-3346.8477206595544
56,ESPORTSTMNT01/1041495,LCK,2019,Spring,0,2019-01-17 08:50:16,9.01,7,Red,jng,Score,oe:player:5dd135d1bcfa7f63c3b7f25425c2a4a,KT Rolster,2062,0,6925.897187196896,1000,2,Blue,jng,bonO,oe:player:37a18aea52f7509729362a4b97a6ce7,Hanwha Life Esports,1,10004.752667313289,1000,-3078.8554801163928
57,ESPORTSTMNT01/1041495,LCK,2019,Spring,0,2019-01-17 08:50:16,9.01,8,Red,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,KT Rolster,2062,0,10267.507274490785,1000,3,Blue,mid,Lava,oe:player:1d18fe2cdd43a72d46421ecfe81b599,Hanwha Life Esports,1,12707.371483996121,1000,-2439.8642095053365
58,ESPORTSTMNT01/1041495,LCK,2019,Spring,0,2019-01-17 08:50:16,9.01,9,Red,bot,Zenit,oe:player:479bf0803cf7122f9d77ebf7bfb7576,KT Rolster,2062,0,12323.278370514063,1000,4,Blue,bot,Sangyoon,oe:player:887b308d89aa7ff0f3ff21a1c29f588,Hanwha Life Esports,1,13678.079534432589,1000,-1354.801163918526
59,ESPORTSTMNT01/1041495,LCK,2019,Spring,0,2019-01-17 08:50:16,9.01,10,Red,sup,SnowFlower,oe:player:b46cf7715e2fe895a9153a650308fff,KT Rolster,2062,0,6422.211445198836,1000,5,Blue,sup,Key,oe:player:897356954c2cd3d41b221e3f24f99bb,Hanwha Life Esports,1,10297.187196896217,1000,-3874.9757516973805
60,ESPORTSTMNT01/1041497,LCK,2019,Spring,0,2019-01-17 09:48:24,9.01,1,Blue,top,Smeb,oe:player:0906d77d4804d5ba6d0c0a7bcf707da,KT Rolster,2073,0,9241.389290882778,1000,6,Red,top,Thal,oe:player:06f871352444da0cbc5769be21a42fb,Hanwha Life Esports,1,10199.131693198264,1000,-957.7424023154854
61,ESPORTSTMNT01/1041497,LCK,2019,Spring,0,2019-01-17 09:48:24,9.01,2,Blue,jng,Score,oe:player:5dd135d1bcfa7f63c3b7f25425c2a4a,KT Rolster,2073,0,8584.081041968162,1000,7,Red,jng,bonO,oe:player:37a18aea52f7509729362a4b97a6ce7,Hanwha Life Esports,1,9152.821997105644,1000,-568.7409551374822
62,ESPORTSTMNT01/1041497,LCK,2019,Spring,0,2019-01-17 09:48:24,9.01,3,Blue,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,KT Rolster,2073,0,10630.680173661362,1000,8,Red,mid,Lava,oe:player:1d18fe2cdd43a72d46421ecfe81b599,Hanwha Life Esports,1,12231.837916063676,1000,-1601.1577424023144
63,ESPORTSTMNT01/1041497,LCK,2019,Spring,0,2019-01-17 09:48:24,9.01,4,Blue,bot,Zenit,oe:player:479bf0803cf7122f9d77ebf7bfb7576,KT Rolster,2073,0,11828.075253256151,1000,9,Red,bot,Sangyoon,oe:player:887b308d89aa7ff0f3ff21a1c29f588,Hanwha Life Esports,1,14366.136034732272,1000,-2538.0607814761206
64,ESPORTSTMNT01/1041497,LCK,2019,Spring,0,2019-01-17 09:48:24,9.01,5,Blue,sup,SnowFlower,oe:player:b46cf7715e2fe895a9153a650308fff,KT Rolster,2073,0,6699.85528219971,1000,10,Red,sup,Key,oe:player:897356954c2cd3d41b221e3f24f99bb,Hanwha Life Esports,1,10305.933429811867,1000,-3606.0781476121565
65,ESPORTSTMNT01/1041497,LCK,2019,Spring,0,2019-01-17 09:48:24,9.01,6,Red,top,Thal,oe:player:06f871352444da0cbc5769be21a42fb,Hanwha Life Esports,2073,1,10199.131693198264,1000,1,Blue,top,Smeb,oe:player:0906d77d4804d5ba6d0c0a7bcf707da,KT Rolster,0,9241.389290882778,1000,957.7424023154854
66,ESPORTSTMNT01/1041497,LCK,2019,Spring,0,2019-01-17 09:48:24,9.01,7,Red,jng,bonO,oe:player:37a18aea52f7509729362a4b97a6ce7,Hanwha Life Esports,2073,1,9152.821997105644,1000,2,Blue,jng,Score,oe:player:5dd135d1bcfa7f63c3b7f25425c2a4a,KT Rolster,0,8584.081041968162,1000,568.7409551374822
67,ESPORTSTMNT01/1041497,LCK,2019,Spring,0,2019-01-17 09:48:24,9.01,8,Red,mid,Lava,oe:player:1d18fe2cdd43a72d46421ecfe81b599,Hanwha Life Esports,2073,1,12231.837916063676,1000,3,Blue,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,KT Rolster,0,10630.680173661362,1000,1601.1577424023144
68,ESPORTSTMNT01/1041497,LCK,2019,Spring,0,2019-01-17 09:48:24,9.01,9,Red,bot,Sangyoon,oe:player:887b308d89aa7ff0f3ff21a1c29f588,Hanwha Life Esports,2073,1,14366.136034732272,1000,4,Blue,bot,Zenit,oe:player:479bf0803cf7122f9d77ebf7bfb7576,KT Rolster,0,11828.075253256151,1000,2538.0607814761206
69,ESPORTSTMNT01/1041497,LCK,2019,Spring,0,2019-01-17 09:48:24,9.01,10,Red,sup,Key,oe:player:897356954c2cd3d41b221e3f24f99bb,Hanwha Life Esports,2073,1,10305.933429811867,1000,5,Blue,sup,SnowFlower,oe:player:b46cf7715e2fe895a9153a650308fff,KT Rolster,0,6699.85528219971,1000,3606.0781476121565
70,ESPORTSTMNT01/1041504,LCK,2019,Spring,0,2019-01-17 10:52:49,9.01,1,Blue,top,Rascal,oe:player:9daf04bfd9c8815cc827414f59f45af,Kingzone DragonX,1491,0,9581.891348088531,1000,6,Red,top,Sw0rd,oe:player:b3dae530a02238b0628518ef886e505,Griffin,1,12310.261569416498,1000,-2728.3702213279666
71,ESPORTSTMNT01/1041504,LCK,2019,Spring,0,2019-01-17 10:52:49,9.01,2,Blue,jng,Cuzz,oe:player:f9fe6d28d5b67bf9ac673b2cc8edf15,Kingzone DragonX,1491,0,7784.30583501006,1000,7,Red,jng,Tarzan,oe:player:62922f2b370657a966de4d84f5586bf,Griffin,1,14799.597585513078,1000,-7015.291750503018
72,ESPORTSTMNT01/1041504,LCK,2019,Spring,0,2019-01-17 10:52:49,9.01,3,Blue,mid,PawN,oe:player:a442058c6da103458f122260082b7bc,Kingzone DragonX,1491,0,9480.482897384305,1000,8,Red,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Griffin,1,15374.245472837023,1000,-5893.762575452718
73,ESPORTSTMNT01/1041504,LCK,2019,Spring,0,2019-01-17 10:52:49,9.01,4,Blue,bot,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,Kingzone DragonX,1491,0,10807.243460764588,1000,9,Red,bot,Viper,oe:player:9573154ad8bc9459b4c0d940315054f,Griffin,1,11985.513078470825,1000,-1178.269617706237
74,ESPORTSTMNT01/1041504,LCK,2019,Spring,0,2019-01-17 10:52:49,9.01,5,Blue,sup,TusiN,oe:player:45fa65486c55c031328f189912bbe4b,Kingzone DragonX,1491,0,5954.124748490945,1000,10,Red,sup,Lehends,oe:player:e4e24b8656e4e6a74b939af730b0148,Griffin,1,9047.08249496982,1000,-3092.9577464788745
